car,price,body,mileage,engV,engType,registration,year,drive
Nissan,13600.0,Crossover,138,2.0,Petrol,yes,2008,Full
Suzuki,8700.0,Crossover,95,2.65,Petrol,yes,2008,Full
Renault,13321.3275,Crossover,0,1.5,Diesel,yes,2016,Front
Ford,11500.0,Sedan,127,2.3,Petrol,yes,2009,Front
Renault,13300.95,Vagon,0,1.5,Diesel,yes,2016,Front
Opel,8800.0,Other,171,2.0,Diesel,yes,2008,Front
Subaru,8500.0,Crossover,139,2.0,Other,yes,2006,Full
Volkswagen,1700.0,Hatch,250,1.4,Petrol,no,1998,Front
Renault,6200.0,Van,122,1.5,Diesel,yes,2007,Front
Chevrolet,6000.0,Other,130,2.2,Gas,yes,2006,Front
Ford,17900.0,Hatch,43,2.65,Other,yes,2013,Front
Mercedes-Benz,30000.0,Other,176,5.5,Petrol,yes,2003,Rear
Porsche,22000.0,Crossover,130,3.6,Petrol,yes,2007,Full
Daewoo,4400.0,Sedan,141,1.5,Petrol,yes,2007,Front
Daewoo,2999.0,Sedan,151,2.65,Gas,yes,2005,Front
Skoda,8400.0,Sedan,147,1.6,Gas,yes,2007,Front
Citroen,1650.0,Van,180,14.0,Petrol,no,2006,Front
Mercedes-Benz,20500.0,Sedan,235,2.2,Diesel,yes,2007,Rear
Fiat,4000.0,Other,1,2.8,Diesel,yes,2000,Front
Geely,3600.0,Sedan,84,1.6,Petrol,yes,2008,Front
Volkswagen,15000.0,Van,230,2.5,Diesel,yes,2007,Full
Mercedes-Benz,9600.0,Van,30,2.2,Diesel,yes,2006,Rear
Nissan,11500.0,Crossover,125,2.0,Petrol,yes,2007,Front
Chevrolet,6100.0,Sedan,162,1.6,Gas,yes,2008,Front
ZAZ,4000.0,Sedan,78,1.3,Gas,yes,2011,Front
Hyundai,14500.0,Crossover,146,2.2,Diesel,yes,2007,Full
Honda,14100.0,Sedan,97,2.0,Petrol,yes,2008,Front
Peugeot,5700.0,Van,242,1.6,Gas,yes,2003,Front
BMW,32500.0,Sedan,131,2.0,Diesel,yes,2010,Rear
Renault,4950.0,Vagon,170,1.5,Diesel,yes,2004,Front
Audi,2100.0,Vagon,230,1.9,Diesel,no,2000,Unknown
Citroen,4800.0,Van,191,1.6,Diesel,yes,2007,Front
Peugeot,5000.0,Vagon,333,2.0,Diesel,yes,2001,Front
Toyota,7500.0,Sedan,185,3.0,Gas,yes,2004,Front
Mercedes-Benz,13000.0,Sedan,220,5.0,Petrol,yes,2003,Full
Peugeot,4200.0,Hatch,246,1.9,Diesel,yes,1999,Front
BMW,2666.0,Sedan,360,2.5,Diesel,no,1996,Rear
Daewoo,3700.0,Hatch,65,0.8,Petrol,yes,2007,Front
VAZ,3500.0,Vagon,130,2.65,Gas,yes,2007,Front
Hyundai,9200.0,Hatch,7,1.2,Petrol,yes,2011,Front
Fiat,1300.0,Hatch,178,0.9,Gas,yes,1995,Front
Mercedes-Benz,14750.0,Sedan,220,3.0,Diesel,yes,2005,Rear
Hyundai,6800.0,Hatch,86,1.4,Gas,yes,2007,Front
Ford,1500.0,Hatch,48,1.4,Petrol,yes,1989,Front
Renault,9250.0,Vagon,220,1.5,Diesel,yes,2010,Front
Renault,3600.0,Sedan,101,2.0,Petrol,yes,1997,Front
Ford,2400.0,Hatch,276,2.0,Petrol,yes,1990,Rear
Mercedes-Benz,14000.0,Other,360,2.2,Diesel,yes,2005,Rear
VAZ,6700.0,Crossover,115,2.65,Gas,yes,2010,Full
Ford,1500.0,Hatch,2,2.0,Gas,yes,1987,Rear
Hyundai,9600.0,Crossover,180,2.0,Petrol,yes,2008,Full
BMW,27300.0,Sedan,155,2.0,Diesel,yes,2012,Rear
Toyota,28500.0,Crossover,107,3.5,Gas,yes,2011,Full
Mitsubishi,7400.0,Sedan,189,1.6,Petrol,yes,2006,Front
Renault,20996.235,Crossover,0,1.5,Diesel,yes,2016,Front
Renault,11403.99,Sedan,0,1.2,Petrol,yes,2016,Front
Daewoo,3250.0,Sedan,136,1.4,Petrol,yes,2007,Unknown
Mitsubishi,5850.0,Hatch,130,1.3,Petrol,yes,2005,Front
Volkswagen,3400.0,Van,175,1.4,Petrol,yes,2003,Front
Volkswagen,40000.0,Other,170,2.0,Diesel,yes,2011,Full
Volkswagen,9990.0,Van,194,1.6,Diesel,yes,2011,Front
Volkswagen,3000.0,Van,318,1.9,Diesel,yes,1993,Front
Kia,12000.0,Sedan,10,2.0,Petrol,yes,2009,Front
Mercedes-Benz,7400.0,Sedan,190,2.0,Petrol,yes,2002,Rear
Renault,0.0,Vagon,177,1.5,Diesel,yes,2007,Front
Audi,25000.0,Other,60,2.0,Petrol,yes,2011,Full
Daewoo,2500.0,Sedan,179,1.5,Gas,yes,1998,Front
Volkswagen,14900.0,Vagon,170,1.6,Diesel,yes,2011,Front
Audi,1950.0,Vagon,300,1.8,Petrol,no,1999,Full
Audi,2400.0,Sedan,310,2.0,Diesel,yes,1989,Front
Subaru,10200.0,Crossover,154,2.0,Petrol,yes,2007,Full
Opel,3500.0,Hatch,250,1.8,Gas,yes,1995,Front
Volkswagen,8900.0,Sedan,144,1.6,Petrol,yes,2013,Front
Moskvich-AZLK,11000.0,Sedan,1,2.65,Petrol,yes,1953,Rear
Renault,5700.0,Van,275,1.9,Diesel,yes,2002,Front
Ford,15195.3906,Hatch,0,99.99,Petrol,yes,2016,Front
Mitsubishi,3200.0,Sedan,106,2.0,Gas,yes,1997,Front
Skoda,9300.0,Sedan,206,1.8,Gas,yes,2008,Front
Skoda,3700.0,Hatch,180,1.9,Diesel,no,2006,Front
Ford,16561.35,Hatch,0,1.2,Petrol,yes,2016,Front
Mitsubishi,7300.0,Sedan,145,1.6,Petrol,yes,2008,Front
Renault,11500.0,Vagon,175,1.5,Diesel,yes,2011,Front
Porsche,0.0,Crossover,59,3.0,Other,yes,2011,Full
Ford,1900.0,Hatch,150,1.3,Other,yes,1991,Front
Honda,19900.0,Other,52,2.2,Petrol,yes,2006,Rear
Mazda,11300.0,Sedan,180,2.5,Petrol,yes,2008,Front
VAZ,3200.0,Sedan,140,1.6,Gas,yes,2007,Front
Nissan,10500.0,Crossover,91,1.6,Gas,yes,2007,Unknown
Mitsubishi,3250.0,Sedan,380,1.8,Petrol,yes,1993,Front
Peugeot,13900.0,Crossover,93,1.6,Diesel,yes,2011,Front
Suzuki,23341.5,Crossover,0,1.6,Petrol,yes,2016,Full
Ford,1400.0,Sedan,1,2.0,Gas,yes,1990,Rear
Nissan,9500.0,Crossover,202,2.0,Petrol,yes,2002,Full
Mercedes-Benz,10000.0,Other,275,2.15,Diesel,yes,2006,Rear
Nissan,7400.0,Hatch,102,1.6,Petrol,yes,2006,Front
Renault,4200.0,Van,142,1.9,Diesel,yes,2007,Front
Chery,2800.0,Sedan,140,1.1,Petrol,yes,2008,Front
Volkswagen,14800.0,Van,65,1.6,Diesel,yes,2012,Front
BMW,51000.0,Sedan,97,3.0,Diesel,yes,2011,Rear
Geely,8700.0,Sedan,24,1.5,Gas,yes,2014,Front
BMW,38500.0,Sedan,140,2.0,Diesel,yes,2012,Rear
Renault,3000.0,Van,217,1.4,Petrol,yes,2004,Front
Honda,17900.0,Other,88,2.4,Petrol,yes,2011,Front
Volkswagen,5200.0,Van,235,2.0,Diesel,yes,2005,Front
Kia,22000.0,Other,5,1.6,Petrol,yes,2016,Full
Volkswagen,11500.0,Van,192,1.9,Diesel,yes,2008,Front
Volkswagen,12500.0,Other,160,2.5,Other,yes,2006,Front
Renault,6500.0,Other,406,2.5,Diesel,yes,2004,Front
BMW,45200.0,Crossover,68,3.0,Diesel,yes,2012,Full
UAZ,4500.0,Crossover,30,2.4,Other,yes,2014,Full
Mercedes-Benz,3200.0,Sedan,390,2.3,Gas,yes,1985,Rear
VAZ,2000.0,Crossover,125,1.6,Petrol,yes,1985,Full
Volkswagen,8800.0,Van,145,2.0,Gas,yes,2011,Front
Audi,22500.0,Sedan,99,2.0,Other,yes,2010,Full
BMW,32500.0,Sedan,134,2.0,Diesel,yes,2010,Rear
Geely,3800.0,Sedan,146,1.5,Gas,yes,2008,Front
Chevrolet,4700.0,Vagon,163,1.6,Petrol,yes,2005,Unknown
Chevrolet,8200.0,Vagon,115,1.8,Petrol,yes,2007,Front
Renault,7900.0,Van,300,1.9,Diesel,yes,2006,Front
BMW,5000.0,Sedan,270,3.0,Diesel,yes,2000,Rear
Nissan,3000.0,Sedan,292,2.0,Gas,yes,1993,Front
Mercedes-Benz,17500.0,Sedan,130,3.0,Petrol,yes,2007,Full
Ford,17500.0,Crossover,100,2.5,Petrol,yes,2011,Full
VAZ,2200.0,Vagon,36,1.5,Gas,yes,2005,Rear
Hyundai,10000.0,Crossover,106,2.7,Petrol,yes,2007,Full
Opel,6850.0,Vagon,212,2.5,Diesel,yes,2002,Rear
Renault,4200.0,Vagon,180,1.4,Petrol,yes,2000,Front
Volkswagen,22000.0,Hatch,40,1.4,Petrol,yes,2013,Front
VAZ,5400.0,Vagon,62,2.65,Gas,yes,2013,Front
Mercedes-Benz,8000.0,Van,250,2.2,Diesel,yes,2006,Rear
Volvo,40500.0,Sedan,0,2.4,Diesel,yes,2016,Full
Volkswagen,9200.0,Other,156,1.9,Diesel,yes,2009,Front
Mercedes-Benz,21999.0,Sedan,200,3.0,Diesel,yes,2008,Full
Volkswagen,2600.0,Vagon,288,1.8,Petrol,yes,1990,Front
Mazda,7500.0,Other,215,2.65,Gas,yes,2003,Front
Nissan,20900.0,Other,26,2.0,Petrol,yes,2013,Full
Subaru,11900.0,Hatch,77,2.0,Petrol,yes,2008,Full
VAZ,4600.0,Crossover,161,1.7,Other,yes,2003,Full
Subaru,10500.0,Sedan,75,2.0,Petrol,yes,2008,Full
BMW,11500.0,Sedan,290,3.0,Diesel,yes,2001,Rear
Lexus,23500.0,Sedan,143,4.6,Petrol,yes,2008,Rear
Lexus,9200.0,Sedan,260,2.0,Petrol,yes,1999,Rear
Porsche,0.0,Crossover,76,3.0,Diesel,yes,2013,Full
Nissan,20000.0,Crossover,170,3.0,Diesel,yes,2007,Full
Porsche,65500.0,Sedan,41,4.8,Other,yes,2011,Full
GAZ,8000.0,Van,95,2.9,Gas,yes,2011,Rear
Mercedes-Benz,5000.0,Sedan,240,2.2,Diesel,no,2004,Unknown
Volkswagen,7000.0,Van,350,1.0,Other,yes,2004,Front
Toyota,29000.0,Crossover,120,4.0,Gas,yes,2008,Full
Mazda,27500.0,Sedan,16,2.5,Petrol,yes,2014,Front
Hyundai,5900.0,Van,141,1.6,Petrol,yes,2005,Front
Mercedes-Benz,3900.0,Sedan,385,1.8,Petrol,yes,1995,Rear
Renault,10799.0,Vagon,193,1.5,Diesel,yes,2012,Front
Volkswagen,10000.0,Sedan,174,2.0,Petrol,yes,2005,Front
BMW,117000.0,Crossover,1,2.65,Other,yes,2016,Unknown
Daewoo,4300.0,Sedan,132,1.5,Petrol,yes,2005,Front
Opel,7500.0,Hatch,120,1.6,Petrol,yes,2008,Front
Mazda,6800.0,Hatch,205,1.6,Petrol,yes,2004,Front
Hyundai,7900.0,Other,77,1.2,Petrol,yes,2011,Front
UAZ,6800.0,Vagon,55,2.69,Other,yes,2007,Unknown
Jeep,11300.0,Crossover,118,2.4,Gas,yes,2007,Full
Mazda,11300.0,Crossover,62,2.3,Petrol,yes,2008,Full
Peugeot,2700.0,Sedan,320,2.0,Petrol,yes,1990,Front
Renault,11000.0,Other,131,1.5,Diesel,yes,2011,Front
Hyundai,11300.0,Crossover,116,2.0,Diesel,yes,2009,Full
Jeep,5000.0,Crossover,286,2.7,Diesel,no,2002,Full
Volkswagen,18100.0,Other,195,2.0,Diesel,yes,2011,Front
Mercedes-Benz,5500.0,Van,260,2.2,Diesel,no,2004,Rear
Chery,4500.0,Sedan,22,1.3,Gas,yes,2008,Front
GAZ,3500.0,Other,60,2.65,Petrol,yes,2006,Rear
Skoda,0.0,Hatch,90,2.0,Petrol,yes,2012,Front
Jaguar,4500.0,Sedan,270,4.0,Petrol,no,1993,Unknown
Kia,20300.0,Crossover,79,2.0,Petrol,yes,2013,Full
Renault,8700.0,Van,183,1.9,Diesel,yes,2004,Front
Mitsubishi,18900.0,Crossover,106,3.8,Gas,yes,2007,Full
Volkswagen,8400.0,Van,300,2.5,Diesel,yes,2004,Front
Mazda,9300.0,Sedan,191,2.0,Petrol,yes,2007,Front
Volkswagen,1900.0,Vagon,504,1.6,Gas,yes,1988,Front
BMW,3700.0,Other,110,2.5,Petrol,yes,1983,Rear
Mazda,9200.0,Sedan,98,1.6,Petrol,yes,2007,Front
Ford,5800.0,Van,257,2.0,Diesel,yes,2003,Front
Volkswagen,3000.0,Sedan,250,2.8,Gas,no,2002,Full
Renault,6100.0,Sedan,130,1.4,Petrol,yes,2005,Front
BMW,6700.0,Sedan,370,2.0,Petrol,yes,1997,Rear
BMW,13000.0,Sedan,220,2.5,Petrol,yes,2005,Rear
Daewoo,4600.0,Sedan,26,1.3,Gas,yes,2014,Front
Volvo,15300.0,Crossover,165,2.5,Petrol,yes,2005,Front
BMW,15299.0,Other,136,2.65,Petrol,yes,2008,Rear
Toyota,8300.0,Sedan,168,2.0,Petrol,yes,2004,Front
Peugeot,8500.0,Van,180,1.6,Diesel,yes,2007,Unknown
Volvo,66795.0,Crossover,0,2.0,Diesel,yes,2016,Full
Skoda,18500.0,Sedan,68,1.8,Petrol,yes,2013,Front
Volkswagen,6900.0,Crossover,258,2.5,Diesel,no,2004,Full
Daewoo,2900.0,Sedan,238,1.3,Gas,yes,2002,Front
BMW,7400.0,Sedan,277,3.5,Gas,yes,1998,Rear
Peugeot,6800.0,Vagon,185,1.8,Petrol,yes,2005,Front
Toyota,22000.0,Crossover,155,2.7,Gas,yes,2008,Full
Peugeot,5800.0,Van,240,1.6,Diesel,yes,2008,Front
VAZ,4299.0,Crossover,1,1.7,Petrol,yes,1979,Full
Renault,3700.0,Hatch,310,2.0,Petrol,yes,1996,Front
Audi,36500.0,Crossover,159,3.0,Diesel,yes,2010,Full
Opel,5600.0,Sedan,196,1.4,Petrol,yes,2006,Front
VAZ,3200.0,Hatch,183,1.6,Petrol,yes,2008,Front
Mitsubishi,30500.0,Sedan,72,2.0,Petrol,yes,2006,Full
Opel,6500.0,Sedan,150,1.4,Gas,yes,2007,Front
Volkswagen,6500.0,Other,385,2.4,Diesel,yes,1997,Front
Mazda,1700.0,Hatch,1,1.3,Petrol,yes,1986,Front
Toyota,20000.0,Crossover,94,4.5,Petrol,yes,2005,Full
Ford,15000.0,Crossover,169,2.0,Diesel,yes,2008,Full
VAZ,3300.0,Sedan,125,1.6,Petrol,yes,2006,Front
Ford,6000.0,Hatch,158,1.6,Gas,yes,2006,Front
Volkswagen,23500.0,Crossover,48,2.0,Diesel,yes,2012,Unknown
Toyota,13850.0,Hatch,24,1.6,Other,yes,2010,Front
Volkswagen,3100.0,Hatch,118,1.8,Gas,yes,1993,Front
VAZ,2000.0,Other,5,1.5,Petrol,yes,1990,Front
Toyota,7000.0,Other,220,1.8,Petrol,yes,2001,Front
Chevrolet,7100.0,Sedan,93,1.8,Petrol,yes,2009,Front
Daewoo,4000.0,Sedan,102,1.3,Gas,yes,2012,Front
Audi,7999.0,Sedan,177,2.7,Gas,yes,2003,Full
Suzuki,16302.0,Crossover,0,1.6,Petrol,yes,2016,Unknown
Suzuki,19525.35,Crossover,0,1.6,Petrol,yes,2016,Front
Audi,3300.0,Sedan,300,1.8,Gas,yes,1987,Front
Mercedes-Benz,8500.0,Other,210,4.3,Gas,yes,2000,Full
Suzuki,16487.25,Crossover,0,1.6,Petrol,yes,2016,Front
Volkswagen,7650.0,Other,260,2.0,Diesel,yes,2005,Front
Kia,8700.0,Van,130,2.0,Petrol,yes,2007,Front
Chery,7500.0,Crossover,110,1.8,Gas,yes,2011,Front
Renault,4500.0,Other,1,1.5,Diesel,yes,2007,Front
Smart,4000.0,Hatch,141,0.6,Petrol,yes,2001,Rear
Chevrolet,4300.0,Sedan,103,1.5,Petrol,yes,2005,Front
Skoda,5500.0,Hatch,157,1.2,Petrol,yes,2007,Front
BMW,4700.0,Sedan,230,2.5,Petrol,yes,1990,Rear
Hyundai,11500.0,Crossover,135,2.0,Petrol,yes,2006,Full
Skoda,7500.0,Sedan,315,1.8,Petrol,yes,2005,Front
Hyundai,6500.0,Hatch,108,1.4,Gas,yes,2007,Front
Toyota,7500.0,Hatch,98,1.3,Other,yes,2006,Front
Opel,7200.0,Sedan,240,2.2,Other,yes,2004,Front
Nissan,3600.0,Van,390,2.3,Diesel,yes,1996,Unknown
Lexus,5500.0,Sedan,250,4.0,Gas,yes,1992,Rear
Honda,9700.0,Sedan,106,1.8,Petrol,yes,2008,Front
Renault,19692.075,Crossover,0,1.5,Diesel,yes,2016,Full
VAZ,2200.0,Vagon,52,1.5,Petrol,yes,2006,Rear
VAZ,2000.0,Sedan,1,1.5,Gas,yes,1994,Front
BMW,11900.0,Sedan,300,2.5,Gas,yes,2004,Rear
Ford,16350.0,Sedan,50,2.0,Petrol,yes,2012,Front
Geely,2750.0,Sedan,219,1.5,Gas,yes,2007,Front
Toyota,36000.0,Crossover,66,3.0,Diesel,yes,2010,Full
Volkswagen,5400.0,Hatch,320,1.4,Petrol,yes,2002,Front
Jaguar,12999.0,Sedan,215,3.0,Petrol,yes,2000,Rear
Fiat,5799.0,Hatch,95,1.24,Petrol,yes,2010,Front
Lincoln,9500.0,Sedan,85,5.0,Gas,yes,1981,Rear
Volkswagen,6700.0,Other,207,1.9,Diesel,yes,2004,Front
UAZ,5700.0,Crossover,1,2.4,Petrol,yes,2002,Full
Mitsubishi,19000.0,Crossover,139,2.4,Gas,yes,2011,Full
VAZ,4500.0,Sedan,110,1.6,Petrol,yes,2009,Front
Citroen,11800.0,Hatch,176,1.6,Petrol,yes,2011,Front
Lexus,10500.0,Sedan,278,3.0,Gas,yes,2005,Front
Porsche,25000.0,Crossover,128,4.8,Petrol,yes,2007,Full
BMW,18500.0,Crossover,250,4.4,Gas,yes,2005,Full
BMW,7000.0,Sedan,338,2.65,Petrol,yes,1997,Rear
Mercedes-Benz,8000.0,Other,245,2.2,Diesel,yes,2004,Rear
Geely,9900.0,Crossover,49,1.8,Gas,yes,2013,Front
Volkswagen,10700.0,Van,153,2.0,Diesel,yes,2010,Front
Ford,5200.0,Hatch,170,1.3,Petrol,yes,2004,Front
Mercedes-Benz,13500.0,Crossover,205,2.7,Diesel,yes,2005,Full
Smart,7800.0,Other,82,1.0,Petrol,yes,2012,Rear
Audi,14900.0,Sedan,203,2.8,Petrol,yes,2008,Full
Subaru,10999.0,Vagon,178,2.0,Petrol,yes,2007,Full
Mazda,1200.0,Sedan,270,2.65,Other,yes,1988,Unknown
Chevrolet,12041.25,Vagon,60,2.4,Petrol,yes,2010,Full
Fiat,7400.0,Vagon,168,1.4,Petrol,yes,2006,Front
VAZ,2200.0,Sedan,160,1.5,Petrol,yes,2006,Rear
BMW,48900.0,Crossover,60,3.0,Diesel,yes,2011,Full
Mercedes-Benz,13000.0,Other,580,2.2,Diesel,yes,2005,Unknown
Fiat,4900.0,Van,178,1.91,Diesel,yes,2005,Front
Audi,1350.0,Vagon,400,1.9,Diesel,no,1994,Front
Opel,9000.0,Van,150,2.5,Diesel,yes,2011,Front
BMW,25500.0,Crossover,187,4.8,Gas,yes,2007,Unknown
Citroen,13650.0,Hatch,111,1.6,Gas,yes,2012,Front
Mercedes-Benz,6900.0,Sedan,239,2.3,Petrol,yes,1996,Rear
Audi,6700.0,Sedan,340,2.6,Gas,yes,1997,Front
Renault,12800.0,Other,188,2.0,Diesel,yes,2008,Front
Opel,3000.0,Sedan,156,2.0,Gas,yes,1997,Rear
Hyundai,11000.0,Sedan,149,3.3,Petrol,yes,2008,Front
Audi,23500.0,Crossover,119,4.2,Gas,yes,2007,Full
Nissan,22500.0,Hatch,10,2.65,Other,yes,2015,Front
Nissan,15990.0,Hatch,12,2.65,Other,yes,2014,Front
Nissan,3600.0,Sedan,310,2.0,Diesel,yes,1994,Front
Daewoo,2750.0,Sedan,215,1.5,Gas,yes,2007,Front
Renault,5000.0,Van,245,1.5,Diesel,yes,2003,Front
Mercedes-Benz,115000.0,Other,35,2.65,Diesel,yes,2015,Full
Mercedes-Benz,13900.0,Other,225,2.65,Other,yes,2008,Rear
BMW,25999.0,Sedan,80,2.0,Petrol,yes,2012,Rear
Mercedes-Benz,8700.0,Sedan,240,2.2,Diesel,yes,2000,Rear
Volkswagen,10600.0,Sedan,75,1.6,Petrol,yes,2012,Front
Skoda,8200.0,Other,147,1.6,Gas,yes,2007,Unknown
Skoda,5100.0,Hatch,145,1.2,Petrol,yes,2007,Front
Volkswagen,22000.0,Sedan,26,1.8,Petrol,yes,2011,Front
Mazda,8000.0,Hatch,130,1.6,Petrol,yes,2006,Front
Land Rover,16500.0,Crossover,213,2.7,Diesel,yes,2006,Full
Renault,11500.0,Van,177,2.0,Diesel,yes,2008,Front
Chevrolet,5300.0,Van,165,1.6,Petrol,yes,2008,Front
VAZ,2700.0,Sedan,140,1.5,Petrol,yes,2006,Front
Renault,9000.0,Vagon,190,1.5,Diesel,yes,2009,Front
Chrysler,8000.0,Other,96,3.2,Petrol,no,2004,Front
ZAZ,1500.0,Van,50,1.2,Petrol,yes,2007,Front
Skoda,11200.0,Sedan,92,1.9,Diesel,yes,2006,Front
Seat,8200.0,Vagon,124,1.2,Diesel,yes,2011,Front
Volkswagen,20000.0,Sedan,102,1.8,Petrol,yes,2011,Front
VAZ,5500.0,Sedan,60,1.6,Gas,yes,2011,Front
Audi,13500.0,Sedan,196,2.4,Petrol,yes,2005,Front
Volkswagen,9600.0,Hatch,132,1.6,Petrol,yes,2007,Front
Hyundai,6700.0,Sedan,100,1.6,Petrol,yes,2008,Front
Toyota,34000.0,Crossover,44,3.5,Petrol,yes,2012,Full
VAZ,900.0,Sedan,60,1.3,Petrol,yes,1978,Rear
Hyundai,16300.0,Sedan,93,2.4,Gas,yes,2012,Front
GMC,0.0,Crossover,130,4.3,Petrol,yes,1998,Full
Mercedes-Benz,31600.0,Sedan,33,1.6,Petrol,yes,2013,Front
Chrysler,14800.0,Sedan,97,3.5,Petrol,yes,2006,Rear
Hyundai,9900.0,Sedan,40,1.4,Petrol,yes,2011,Front
Volkswagen,22900.0,Sedan,45,2.0,Petrol,yes,2013,Front
VAZ,3000.0,Sedan,117,1.6,Petrol,yes,2007,Unknown
VAZ,2000.0,Hatch,75,1.5,Gas,yes,1995,Front
Opel,16500.0,Sedan,169,2.0,Petrol,yes,2010,Full
Aro,3600.0,Crossover,43,1.4,Petrol,yes,1992,Full
BMW,24100.0,Vagon,112,3.0,Petrol,yes,2011,Full
Honda,11500.0,Sedan,99,1.8,Petrol,yes,2007,Unknown
BMW,8000.0,Crossover,214,4.4,Petrol,no,2000,Full
Lexus,9500.0,Sedan,88,3.0,Petrol,yes,2003,Front
BMW,14300.0,Sedan,198,2.65,Petrol,yes,2005,Rear
Infiniti,34000.0,Sedan,12,2.5,Petrol,yes,2014,Rear
Hyundai,6900.0,Sedan,86,1.4,Gas,yes,2009,Front
Mercedes-Benz,7600.0,Van,315,2.9,Diesel,yes,1996,Rear
Honda,3500.0,Sedan,200,1.5,Petrol,yes,1994,Front
Audi,9500.0,Vagon,165,2.7,Gas,yes,2003,Full
Opel,7600.0,Van,97,1.8,Petrol,yes,2007,Front
Opel,2100.0,Other,194,2.0,Diesel,no,2000,Front
Skoda,25013.23305,Crossover,1,1.8,Petrol,yes,2016,Full
Skoda,14827.7064,Hatch,1,1.2,Petrol,yes,2016,Front
BMW,15200.0,Sedan,227,2.5,Petrol,yes,2008,Rear
Chrysler,9500.0,Sedan,136,2.7,Petrol,yes,2006,Front
VAZ,2800.0,Hatch,145,1.5,Other,yes,2006,Front
Audi,56000.0,Crossover,44,3.0,Diesel,yes,2014,Full
Fiat,4800.0,Van,243,1.9,Diesel,yes,2006,Front
Acura,46999.0,Crossover,30,3.5,Petrol,yes,2014,Full
Mitsubishi,9600.0,Other,114,2.0,Petrol,yes,1999,Front
Volkswagen,3500.0,Sedan,189,1.8,Petrol,yes,1993,Front
Toyota,18950.0,Sedan,45,1.8,Petrol,yes,2014,Front
Kia,17650.0,Crossover,78,2.0,Petrol,yes,2013,Front
Honda,10500.0,Sedan,177,2.4,Petrol,yes,2007,Front
Chery,3500.0,Hatch,47,2.65,Petrol,yes,2012,Front
VAZ,1750.0,Sedan,123,1.5,Petrol,yes,2000,Front
Volkswagen,3750.0,Sedan,262,1.8,Petrol,yes,1994,Front
Jeep,45500.0,Crossover,31,3.6,Petrol,yes,2014,Full
Mitsubishi,17500.0,Other,69,2.5,Diesel,yes,2011,Full
Nissan,26500.0,Other,55,2.5,Diesel,yes,2013,Full
Opel,6700.0,Crossover,290,2.4,Gas,yes,1997,Full
Volkswagen,9800.0,Van,130,1.6,Diesel,yes,2012,Front
Nissan,16500.0,Sedan,87,2.5,Petrol,yes,2013,Front
Mazda,0.0,Sedan,102,2.3,Petrol,yes,2007,Unknown
Ford,11999.0,Sedan,66,1.6,Petrol,yes,2011,Front
VAZ,2800.0,Hatch,1,1.3,Gas,yes,1989,Front
Porsche,42000.0,Other,49,3.8,Petrol,yes,2008,Full
Volkswagen,8350.0,Hatch,200,1.4,Petrol,yes,2005,Front
BMW,9000.0,Sedan,245,3.0,Diesel,yes,2001,Rear
Ford,2800.0,Van,70,2.5,Diesel,yes,1994,Rear
Citroen,7600.0,Van,130,1.6,Diesel,yes,2009,Front
Hyundai,14850.0,Sedan,75,18.0,Gas,yes,2012,Front
Lexus,38700.0,Crossover,32,2.65,Petrol,yes,2013,Unknown
VAZ,1250.0,Sedan,10,1.5,Petrol,yes,1989,Rear
Peugeot,6500.0,Hatch,91,1.6,Petrol,yes,2006,Front
Chevrolet,5000.0,Sedan,114,1.5,Gas,yes,2008,Front
Renault,4350.0,Van,188,1.5,Diesel,yes,2004,Front
Hyundai,10900.0,Sedan,22,1.4,Petrol,yes,2014,Front
Skoda,17900.0,Sedan,13,1.8,Petrol,yes,2012,Front
Fiat,19900.0,Van,41,2.3,Diesel,yes,2008,Front
Mazda,17500.0,Crossover,89,3.7,Gas,yes,2008,Full
Renault,8500.0,Vagon,130,1.5,Diesel,yes,2012,Front
Mitsubishi,18800.0,Crossover,47,3.0,Petrol,yes,2008,Full
Volkswagen,12650.0,Van,167,2.0,Diesel,yes,2011,Front
BMW,6600.0,Sedan,285,2.5,Petrol,yes,1999,Rear
Mercedes-Benz,44000.0,Other,39,5.5,Petrol,yes,2009,Rear
Ford,7900.0,Hatch,150,1.4,Petrol,yes,2008,Front
Lexus,20700.0,Crossover,140,4.7,Petrol,yes,2006,Full
Kia,29900.0,Crossover,62,2.2,Diesel,yes,2015,Full
Mitsubishi,16999.0,Crossover,107,3.0,Gas,yes,2008,Full
Honda,11888.0,Sedan,135,2.4,Gas,yes,2007,Front
Lexus,21700.0,Crossover,160,4.7,Gas,yes,2004,Full
Renault,4900.0,Van,218,1.5,Diesel,yes,2006,Front
Mazda,0.0,Hatch,165,1.5,Petrol,yes,2008,Front
Renault,8100.0,Van,219,2.5,Diesel,yes,2010,Unknown
Daewoo,8200.0,Sedan,40,1.5,Petrol,yes,2013,Front
Volkswagen,17800.0,Crossover,210,3.0,Diesel,yes,2005,Full
Citroen,4200.0,Van,160,1.9,Diesel,yes,2005,Front
VAZ,2400.0,Hatch,174,1.5,Gas,yes,2005,Unknown
Hyundai,9300.0,Sedan,58,1.4,Petrol,yes,2011,Front
Renault,6999.0,Van,222,1.5,Diesel,yes,2009,Front
Infiniti,37900.0,Crossover,32,3.7,Petrol,yes,2013,Full
BMW,26800.0,Sedan,47,2.0,Petrol,yes,2013,Rear
BMW,65500.0,Crossover,1,2.0,Diesel,yes,2016,Full
